video_uid,clip_frames,query,template,is_NA,predicted_start,predicted_end,gt_start,gt_end
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[70200, 84600]",Where was the black powder before I poured it in the bucket?,Objects: Where is object X before / after event Y?,False,81669,81751,81846,81990
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",Where was the spoon before i picked it ?,Objects: Where is object X before / after event Y?,False,386,386,390,433
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",How many blue buckets were on the table ?,Objects: How many X’s? (quantity question),True,0,0,2528,2591
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",What did i put in the jar ?,Objects: What did I put in X?,False,3252,3652,3916,4120
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",Where did i put the bag of cement ?,Place: Where did I put X?,False,10551,10956,5949,5974
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",What did i pour on the floor ?,Objects: What did I put in X?,False,1809,4503,8229,8587
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",Where did i put the container?,Place: Where did I put X?,False,4298,4298,10283,10310
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",What did i put in the bucket ?,Objects: What did I put in X?,False,3252,3652,10792,10992
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",Where did i put the white wipe,Place: Where did I put X?,False,11802,12771,12769,12792
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",What was the bucket before I moved it with my leg?,Objects: Where is object X before / after event Y?,False,229,229,236,251
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",Where was my white container?,Objects: Where is my object X?,False,454,4143,329,595
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",Where did I drop the cup?,Place: Where did I put X?,False,926,1102,849,1105
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",Where is the measuring tape?,Objects: Where is object X?,True,0,0,2050,2099
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",What did I pour in the cup?,Objects: What did I put in X?,False,4503,4701,3909,4091
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",What tool did I pick?,Objects: What X did I Y?,False,386,386,10373,10456
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[0, 14400]",Did I stir the paint?,Objects: State of an object,False,6070,7495,12817,14401
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",where was the vacuum cleaner ,Objects: Where is object X?,True,0,0,17281,17580
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",where was the water pipe before i washed my hands,Objects: Where is object X before / after event Y?,False,20403,21804,20555,20580
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",where did i put the bag ,Place: Where did I put X?,False,22111,22252,22257,22290
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",in what location did i see the wheelbarrow ,Objects: In what location did I see object X ?,True,0,0,23117,23340
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",where was paint bucket before i picked it ,Objects: Where is object X before / after event Y?,True,0,0,25542,25560
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",where was the spade,Objects: Where is object X?,True,0,0,27150,27180
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",how many blue buckets did i see,Objects: How many X’s? (quantity question),True,0,0,29097,29250
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",where did i put the paint brush ,Place: Where did I put X?,False,24093,24115,30373,30390
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",What article did I paint?,Objects: What X did I Y?,True,0,0,16200,20468
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",What colour is the cellophane tape?,Objects: What X is Y?,False,25522,25595,22634,22850
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",How many cups are on the work table?,Objects: How many X’s? (quantity question),True,0,0,22638,22855
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",Where was the paint brush before I picked it?,Objects: Where is object X before / after event Y?,False,24093,24115,22745,22882
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",Where was the trowel before I placed it on the edge of the table?,Objects: Where is object X before / after event Y?,False,25731,25862,25507,25859
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",What did I put in the bucket?,Objects: What did I put in X?,False,25522,30372,25974,30347
7c5eb718-99b2-48ac-bb1c-ef0158a6361b,"[16200, 30600]",Where was the blue plank?,Objects: Where is object X?,True,0,0,28938,30601
20400762-1e47-462d-a7d1-64a1b162b1f9,"[18900, 33301]",Where was the long screwdriver before I picked it,Objects: Where is object X before / after event Y?,True,0,0,20216,20250
20400762-1e47-462d-a7d1-64a1b162b1f9,"[18900, 33301]",How many black screws did I put on the motorbike glass,Objects: How many X’s? (quantity question),False,23434,23651,23384,23640
20400762-1e47-462d-a7d1-64a1b162b1f9,"[18900, 33301]",What tool did I pick,Objects: What X did I Y?,False,20251,20645,26328,26400
20400762-1e47-462d-a7d1-64a1b162b1f9,"[18900, 33301]",What did I put in the motorbike,Objects: What did I put in X?,False,28411,28904,28487,28697
20400762-1e47-462d-a7d1-64a1b162b1f9,"[18900, 33301]",How many yellow tuk-tuk are outside,Objects: How many X’s? (quantity question),True,0,0,29231,29321
20400762-1e47-462d-a7d1-64a1b162b1f9,"[18900, 33301]",What screw did I pick on the table?,Objects: What X did I Y?,False,18991,19110,18966,18983
20400762-1e47-462d-a7d1-64a1b162b1f9,"[18900, 33301]",What screwdriver did I pick on the tabel?,Objects: What X did I Y?,False,20251,20645,20231,20248
20400762-1e47-462d-a7d1-64a1b162b1f9,"[18900, 33301]",Where did i put the screw driver?,Place: Where did I put X?,False,27861,27958,21358,21378
20400762-1e47-462d-a7d1-64a1b162b1f9,"[18900, 33301]",What color of screwdriver did I pick?,Objects: What X is Y?,True,0,0,21371,21399
20400762-1e47-462d-a7d1-64a1b162b1f9,"[18900, 33301]","What color is the container I took in my hands?
",Objects: What X is Y?,True,0,0,22975,23015
20400762-1e47-462d-a7d1-64a1b162b1f9,"[18900, 33301]",What tools did I drop on the table?,Objects: What X did I Y?,False,25092,25106,26869,26884
20400762-1e47-462d-a7d1-64a1b162b1f9,"[18900, 33301]",Where was the T spanner before I picked it?,Objects: Where is object X before / after event Y?,False,26378,26719,26881,26897
20400762-1e47-462d-a7d1-64a1b162b1f9,"[18900, 33301]",Where was the bike seat before I opened it?,Objects: Where is object X before / after event Y?,False,28904,29109,28322,28378
4dea19df-696c-46ca-b50a-adb5f511cf99,"[51300, 65700]",Where is the magazine?,Objects: Where is object X?,True,0,0,51630,51809
4dea19df-696c-46ca-b50a-adb5f511cf99,"[51300, 65700]",What colour is the wall paper I picked from the box,Objects: What X is Y?,False,64808,65224,55333,55513
4dea19df-696c-46ca-b50a-adb5f511cf99,"[51300, 65700]",Where was the house plant with white vase after  hanging wallpapers on the wall,Objects: Where is object X before / after event Y?,True,0,0,59674,59744
4dea19df-696c-46ca-b50a-adb5f511cf99,"[51300, 65700]",Where is the vacuum cleaner,Objects: Where is object X?,True,0,0,61740,62004
1330508f-8168-4408-a4df-79f69fb87c83,"[35100, 48576]",Who did I talk to in a store? ,People: Who did I talk to in location X?,False,35468,39705,35913,36090
1330508f-8168-4408-a4df-79f69fb87c83,"[35100, 48576]",Where did I see the scarf?,Objects: Where is object X?,True,0,0,36264,36270
1330508f-8168-4408-a4df-79f69fb87c83,"[35100, 48576]",Where did I see the shoes?,Objects: Where is object X?,False,46239,46239,37682,37980
1330508f-8168-4408-a4df-79f69fb87c83,"[35100, 48576]",Where did I put the sweater?,Place: Where did I put X?,False,46627,46627,39017,39060
1330508f-8168-4408-a4df-79f69fb87c83,"[35100, 48576]",What did I put in a sweater?,Objects: What did I put in X?,True,0,0,40313,40590
1330508f-8168-4408-a4df-79f69fb87c83,"[35100, 48576]",Where did I see a crochet hat?,Objects: Where is object X?,True,0,0,41193,41280
9c50dcc2-f3af-4529-afce-fec005c78a39,"[16200, 30600]",Who did I interact with when I gave out the shopping basket?,People: Who did I interact with when I did activity X?,False,17105,17223,17050,17250
9c50dcc2-f3af-4529-afce-fec005c78a39,"[16200, 30600]",Where is the hat before I picked it?,Objects: Where is object X before / after event Y?,False,17973,18071,17806,17995
9c50dcc2-f3af-4529-afce-fec005c78a39,"[16200, 30600]",Where did I put the boots?,Place: Where did I put X?,False,18539,18759,18700,18823
9c50dcc2-f3af-4529-afce-fec005c78a39,"[16200, 30600]",What scarf did I put in the shopping basket?,Objects: What X did I Y?,False,17390,17418,23519,23592
9c50dcc2-f3af-4529-afce-fec005c78a39,"[16200, 30600]",When did I talk to the clothes shop attendant?,People: When did I talk to or interact with person with role X?,False,30145,30429,26120,26707
9c50dcc2-f3af-4529-afce-fec005c78a39,"[16200, 30600]",What color is the wallet that I put in the shopping basket?,Objects: What X is Y?,True,0,0,27582,27689
9c50dcc2-f3af-4529-afce-fec005c78a39,"[16200, 30600]",Which belt did I select?,Objects: What X did I Y?,False,28566,28744,29797,29989
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[67500, 81901]",Query Text:What color was the measuring tape I removed from my pocket?,Objects: What X is Y?,False,76604,77503,76625,76911
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[67500, 81901]",Query Text:Did I cut the wood plank?,Objects: State of an object,False,78164,78718,78214,78714
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[83700, 97522]",Query Text:How many screws did I use?,Objects: How many X’s? (quantity question),True,0,0,87746,88205
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[83700, 97522]",Query Text:Where did I keep the wooden cutter?,Place: Where did I put X?,True,0,0,95922,96057
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[83700, 97522]",Query Text:What did I pick from the garden ?,Objects: What did I put in X?,True,0,0,94333,94769
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[13500, 27900]",Query Text:What did I pick from the plastic box?,Objects: What did I put in X?,False,25073,25502,24959,25380
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[13500, 27900]",Query Text:Where was the L-Shaped Measuring Scale?,Objects: Where is object X?,False,15655,15732,15673,15783
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[13500, 27900]",Query Text:Where did I put the wood scaffold plank? ,Place: Where did I put X?,True,0,0,17503,18083
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[13500, 27900]",Query Text:Did I cut the wood?,Objects: State of an object,False,20888,21107,24426,25014
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[13500, 27900]",Query Text:What did I put in the pocket?,Objects: What did I put in X?,False,25502,25789,25461,25628
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[13500, 27900]",Query Text:Where was the measurement tape?,Objects: Where is object X?,False,25738,25789,25724,25806
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[13500, 27900]",Query Text:Where did I put the drillers?,Place: Where did I put X?,False,25892,25952,26883,27008
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[51300, 65700]",Query Text:Where was the bunch of nail before I took it?,Objects: Where is object X before / after event Y?,True,0,0,59384,59529
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[51300, 65700]",Query Text:How many nails did I attach?,Objects: How many X’s? (quantity question),False,59467,62673,59692,60132
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[51300, 65700]",Query Text:Where did I last put the drill machine?,Place: Where did I put X?,False,63114,63156,62951,63148
0d2231f9-d67a-4df0-b36f-40cbf374ed03,"[51300, 65700]",Query Text:Where did I last put the electric screwdriver machine?,Place: Where did I put X?,False,63156,63200,63143,63241
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[95226, 104227]",Did I leave the car door open?,Objects: State of an object,False,95310,95548,95226,95601
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[95226, 104227]",What tool did I use to tighten the car handle?,Objects: What X did I Y?,False,95775,95818,95226,95820
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[95226, 104227]",Where did I put the screwdriver?,Place: Where did I put X?,False,95692,95716,95608,95813
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[95226, 104227]",Where did I put the bottle of oil?,Place: Where did I put X?,False,97719,98373,98722,98877
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[95226, 104227]",Where did I see the bicycle?,Place: Where did I put X?,False,101052,101052,101610,102041
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[95226, 104227]",Where did I close the car door?,Place: Where did I put X?,False,95529,95548,95526,95586
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[95226, 104227]",Who did I talk to when I was standing in the garage?,People: Who did I interact with when I did activity X?,False,104129,104206,97296,97326
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[95226, 104227]",Where did I put the motor oil bottle?,Place: Where did I put X?,False,97719,98815,98796,98826
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[95226, 104227]",Where did I pick the bicycle?,Place: Where did I put X?,False,101758,101816,101736,101796
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[95226, 104227]",Where is the car wheel?,Objects: Where is object X?,False,103341,103628,102696,102786
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[111426, 120427]",Where did I see man X,Place: Where did I put X?,True,0,0,111606,111666
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[111426, 120427]",What color is the paper I picked in the sack tool?,Objects: What X is Y?,True,0,0,114036,114066
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[111426, 120427]",Who did I talk to at the garage?,People: Who did I talk to in location X?,False,116153,116361,116346,116376
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[111426, 120427]", Where is the socket switch?,Objects: Where is object X?,False,117516,117516,117486,117516
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[111426, 120427]",Where did I pick the soap?,Place: Where did I put X?,False,118490,118754,118476,118506
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[111426, 120427]",Where was the green book before I picked it up?,Objects: Where is object X before / after event Y?,True,0,0,114514,114593
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[111426, 120427]",Where did I put the green book?,Place: Where did I put X?,True,0,0,114680,114842
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[111426, 120427]",Who did I interact with when I filled the motorbike tyre with air?,People: Who did I interact with when I did activity X?,False,116153,117043,116050,117373
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[111426, 120427]",Did I  close the door of the store of tools?,Objects: State of an object,True,0,0,117443,117579
1dcc108c-8bd4-42ad-b2c5-03662be62eda,"[111426, 120427]",Did I unplug a plug from a socket on the wall?,Objects: State of an object,False,117516,117516,117503,117570
8698a0ea-f434-49f9-a8e4-45220e5d4b2c,"[21599, 35998]",Where is round brush before picked?,Objects: Where is object X?,True,0,0,21599,21702
8698a0ea-f434-49f9-a8e4-45220e5d4b2c,"[21599, 35998]",When did i see box before?,Objects: Where is object X?,True,0,0,21599,24168
8698a0ea-f434-49f9-a8e4-45220e5d4b2c,"[21599, 35998]",Where did i see flask before?,Objects: Where is object X?,True,0,0,21599,25434
8698a0ea-f434-49f9-a8e4-45220e5d4b2c,"[21599, 35998]",When did i see chart before?,Objects: Where is object X?,True,0,0,21599,25657
8698a0ea-f434-49f9-a8e4-45220e5d4b2c,"[21599, 35998]",When did I saw person?,People: When did I talk to or interact with person with role X?,True,0,0,21599,27543
8698a0ea-f434-49f9-a8e4-45220e5d4b2c,"[21599, 35998]",Where is phone before picked?,Objects: Where is object X?,False,27637,27681,21599,27671
8698a0ea-f434-49f9-a8e4-45220e5d4b2c,"[21599, 35998]",Where did I saw socket ?,Place: Where did I put X?,True,0,0,21599,35794
8698a0ea-f434-49f9-a8e4-45220e5d4b2c,"[21599, 35998]",When did i see towel before?,Objects: Where is object X?,True,0,0,21599,35927
ee401f80-7732-4f67-a9bb-0c1e58b40b84,"[2700, 17100]",what did I put in the fridge?,Objects: What did I put in X?,False,3395,3605,3415,3625
ee401f80-7732-4f67-a9bb-0c1e58b40b84,"[2700, 17100]",What did I put in the plastic bag?,Objects: What did I put in X?,False,2746,3111,5300,5450
ee401f80-7732-4f67-a9bb-0c1e58b40b84,"[2700, 17100]",where did I wipe the knife?,Place: Where did I put X?,False,14574,15170,7041,7341
ee401f80-7732-4f67-a9bb-0c1e58b40b84,"[2700, 17100]",Did I wash the green pepper?,Objects: State of an object,False,8937,9193,8983,9433
ee401f80-7732-4f67-a9bb-0c1e58b40b84,"[2700, 17100]",Did I rinse the knife?,Objects: State of an object,False,9499,9726,9481,9541
ee401f80-7732-4f67-a9bb-0c1e58b40b84,"[2700, 17100]",What did I remove from the plastic bag?,Objects: What did I put in X?,False,2780,2930,13265,13355
ee401f80-7732-4f67-a9bb-0c1e58b40b84,"[2700, 17100]",where was the rice cooker?,Objects: Where is object X?,True,0,0,15334,15394
ee401f80-7732-4f67-a9bb-0c1e58b40b84,"[2700, 17100]",Where did I put the nylon?,Place: Where did I put X?,False,16829,16946,3096,3154
ee401f80-7732-4f67-a9bb-0c1e58b40b84,"[2700, 17100]",Where did I put the green pepper in the plastic bag?,Place: Where did I put X?,False,4323,4333,3412,3619
